id,drawdate,num_1,num_2,num_3,num_4,num_5,created_at,updated_at
1457,2012-04-25,14,33,31,21,13,2012-04-25 00:00:00.0000,2012-04-25 00:00:00.0000
1458,2012-04-26,8,11,2,14,1,2012-04-26 00:00:00.0000,2012-04-26 00:00:00.0000
1459,2012-04-27,15,26,32,17,8,2012-04-27 00:00:00.0000,2012-04-27 00:00:00.0000
1460,2012-04-28,17,21,35,29,4,2012-04-28 00:00:00.0000,2012-04-28 00:00:00.0000
1461,2012-04-30,9,8,4,32,13,2012-04-30 00:00:00.0000,2012-04-30 00:00:00.0000
1462,2012-05-01,29,4,13,2,17,2012-05-01 00:00:00.0000,2012-05-01 00:00:00.0000
1463,2012-05-02,24,22,39,7,3,2012-05-02 00:00:00.0000,2012-05-02 00:00:00.0000
1464,2012-05-03,5,36,14,28,25,2012-05-03 00:00:00.0000,2012-05-03 00:00:00.0000
1465,2012-05-04,8,19,31,4,38,2012-05-04 00:00:00.0000,2012-05-04 00:00:00.0000
1466,2012-05-05,27,37,20,8,13,2012-05-05 00:00:00.0000,2012-05-05 00:00:00.0000
1467,2012-05-07,17,37,24,20,22,2012-05-07 00:00:00.0000,2012-05-07 00:00:00.0000
1468,2012-05-08,28,16,7,31,22,2012-05-08 00:00:00.0000,2012-05-08 00:00:00.0000
1469,2012-05-09,33,23,25,17,14,2012-05-09 00:00:00.0000,2012-05-09 00:00:00.0000
1470,2012-05-10,5,6,17,30,3,2012-05-10 00:00:00.0000,2012-05-10 00:00:00.0000
1471,2012-05-11,18,6,25,38,20,2012-05-11 00:00:00.0000,2012-05-11 00:00:00.0000
1472,2012-05-12,16,21,34,38,4,2012-05-12 00:00:00.0000,2012-05-12 00:00:00.0000
1473,2012-05-14,32,34,24,15,21,2012-05-14 00:00:00.0000,2012-05-14 00:00:00.0000
1474,2012-05-15,8,34,29,27,14,2012-05-15 00:00:00.0000,2012-05-15 00:00:00.0000
1475,2012-05-16,16,20,3,8,35,2012-05-16 00:00:00.0000,2012-05-16 00:00:00.0000
1476,2012-05-17,38,13,14,21,39,2012-05-17 00:00:00.0000,2012-05-17 00:00:00.0000
1477,2012-05-18,34,12,11,4,38,2012-05-18 00:00:00.0000,2012-05-18 00:00:00.0000
1478,2012-05-19,14,12,18,28,31,2012-05-19 00:00:00.0000,2012-05-19 00:00:00.0000
1479,2012-05-21,23,22,19,13,6,2012-05-21 00:00:00.0000,2012-05-21 00:00:00.0000
1480,2012-05-22,9,37,18,7,19,2012-05-22 00:00:00.0000,2012-05-22 00:00:00.0000
1481,2012-05-23,10,6,7,39,37,2012-05-23 00:00:00.0000,2012-05-23 00:00:00.0000
1482,2012-05-24,9,39,23,24,36,2012-05-24 00:00:00.0000,2012-05-24 00:00:00.0000
1483,2012-05-25,6,25,10,32,16,2012-05-25 00:00:00.0000,2012-05-25 00:00:00.0000
1484,2012-05-26,25,14,29,20,38,2012-05-26 00:00:00.0000,2012-05-26 00:00:00.0000
1485,2012-05-28,4,32,5,1,10,2012-05-28 00:00:00.0000,2012-05-28 00:00:00.0000
1486,2012-05-29,5,14,7,25,33,2012-05-29 00:00:00.0000,2012-05-29 00:00:00.0000
1487,2012-05-30,7,39,20,5,10,2012-05-30 00:00:00.0000,2012-05-30 00:00:00.0000
1488,2012-05-31,39,31,14,23,18,2012-05-31 00:00:00.0000,2012-05-31 00:00:00.0000
1489,2012-06-01,28,36,38,1,11,2012-06-01 00:00:00.0000,2012-06-01 00:00:00.0000
1490,2012-06-02,14,16,1,6,18,2012-06-02 00:00:00.0000,2012-06-02 00:00:00.0000
1491,2012-06-04,17,34,9,19,13,2012-06-04 00:00:00.0000,2012-06-04 00:00:00.0000
1492,2012-06-05,35,23,18,21,13,2012-06-05 00:00:00.0000,2012-06-05 00:00:00.0000
1493,2012-06-06,1,13,11,29,25,2012-06-06 00:00:00.0000,2012-06-06 00:00:00.0000
1494,2012-06-07,39,37,34,33,3,2012-06-07 00:00:00.0000,2012-06-07 00:00:00.0000
1495,2012-06-08,3,10,2,21,27,2012-06-08 00:00:00.0000,2012-06-08 00:00:00.0000
1496,2012-06-09,2,24,15,19,23,2012-06-09 00:00:00.0000,2012-06-09 00:00:00.0000
1497,2012-06-11,30,37,38,34,8,2012-06-11 00:00:00.0000,2012-06-11 00:00:00.0000
1498,2012-06-12,24,35,13,5,31,2012-06-12 00:00:00.0000,2012-06-12 00:00:00.0000
1499,2012-06-13,17,25,9,1,5,2012-06-13 00:00:00.0000,2012-06-13 00:00:00.0000
1500,2012-06-14,4,28,33,31,17,2012-06-14 00:00:00.0000,2012-06-14 00:00:00.0000
1501,2012-06-15,38,31,3,4,10,2012-06-15 00:00:00.0000,2012-06-15 00:00:00.0000
1502,2012-06-16,7,38,32,9,23,2012-06-16 00:00:00.0000,2012-06-16 00:00:00.0000
1503,2012-06-18,9,12,18,26,14,2012-06-18 00:00:00.0000,2012-06-18 00:00:00.0000
1504,2012-06-19,27,29,30,8,5,2012-06-19 00:00:00.0000,2012-06-19 00:00:00.0000
1505,2012-06-20,7,23,27,5,16,2012-06-20 00:00:00.0000,2012-06-20 00:00:00.0000
1506,2012-06-21,36,38,10,5,6,2012-06-21 00:00:00.0000,2012-06-21 00:00:00.0000
1507,2012-06-22,16,4,11,12,8,2012-06-22 00:00:00.0000,2012-06-22 00:00:00.0000
1508,2012-06-23,1,25,32,16,7,2012-06-23 00:00:00.0000,2012-06-23 00:00:00.0000
1509,2012-06-25,37,4,21,33,28,2012-06-25 00:00:00.0000,2012-06-25 00:00:00.0000
1510,2012-06-26,10,35,9,27,39,2012-06-26 00:00:00.0000,2012-06-26 00:00:00.0000
1511,2012-06-27,21,2,37,1,6,2012-06-27 00:00:00.0000,2012-06-27 00:00:00.0000
1512,2012-06-28,4,10,26,25,27,2012-06-28 00:00:00.0000,2012-06-28 00:00:00.0000
1513,2012-06-29,16,25,3,37,20,2012-06-29 00:00:00.0000,2012-06-29 00:00:00.0000
1514,2012-06-30,27,3,5,7,38,2012-06-30 00:00:00.0000,2012-06-30 00:00:00.0000
1515,2012-07-02,6,10,13,2,27,2012-07-02 00:00:00.0000,2012-07-02 00:00:00.0000
1516,2012-07-03,26,30,8,9,16,2012-07-03 00:00:00.0000,2012-07-03 00:00:00.0000
1517,2012-07-04,5,28,24,35,19,2012-07-04 00:00:00.0000,2012-07-04 00:00:00.0000
1518,2012-07-05,21,26,36,39,4,2012-07-05 00:00:00.0000,2012-07-05 00:00:00.0000
1519,2012-07-06,36,24,29,5,25,2012-07-06 00:00:00.0000,2012-07-06 00:00:00.0000
1520,2012-07-07,1,34,35,30,17,2012-07-07 00:00:00.0000,2012-07-07 00:00:00.0000
1521,2012-07-09,15,3,13,4,26,2012-07-09 00:00:00.0000,2012-07-09 00:00:00.0000
1522,2012-07-10,8,12,17,10,34,2012-07-10 00:00:00.0000,2012-07-10 00:00:00.0000
1523,2012-07-11,18,37,6,15,34,2012-07-11 00:00:00.0000,2012-07-11 00:00:00.0000
1524,2012-07-12,21,3,33,5,12,2012-07-12 00:00:00.0000,2012-07-12 00:00:00.0000
1525,2012-07-13,21,13,19,15,17,2012-07-13 00:00:00.0000,2012-07-13 00:00:00.0000
1526,2012-07-14,23,38,32,11,5,2012-07-14 00:00:00.0000,2012-07-14 00:00:00.0000
1527,2012-07-16,7,33,31,36,37,2012-07-16 00:00:00.0000,2012-07-16 00:00:00.0000
1528,2012-07-17,13,37,11,22,1,2012-07-17 00:00:00.0000,2012-07-17 00:00:00.0000
1529,2012-07-18,35,4,8,28,26,2012-07-18 00:00:00.0000,2012-07-18 00:00:00.0000
1530,2012-07-19,6,18,35,9,14,2012-07-19 00:00:00.0000,2012-07-19 00:00:00.0000
1531,2012-07-20,11,22,29,27,31,2012-07-20 00:00:00.0000,2012-07-20 00:00:00.0000
1532,2012-07-21,5,10,33,12,30,2012-07-21 00:00:00.0000,2012-07-21 00:00:00.0000
1533,2012-07-23,1,38,6,22,16,2012-07-23 00:00:00.0000,2012-07-23 00:00:00.0000
1534,2012-07-24,5,11,7,13,29,2012-07-24 00:00:00.0000,2012-07-24 00:00:00.0000
1535,2012-07-25,27,34,37,24,22,2012-07-25 00:00:00.0000,2012-07-25 00:00:00.0000
1536,2012-07-26,19,7,23,14,9,2012-07-26 00:00:00.0000,2012-07-26 00:00:00.0000
1537,2012-07-27,24,37,36,9,14,2012-07-27 00:00:00.0000,2012-07-27 00:00:00.0000
1538,2012-07-28,32,31,38,30,15,2012-07-28 00:00:00.0000,2012-07-28 00:00:00.0000
1539,2012-07-30,23,37,17,4,25,2012-07-30 00:00:00.0000,2012-07-30 00:00:00.0000
1540,2012-07-31,37,1,16,36,13,2012-07-31 00:00:00.0000,2012-07-31 00:00:00.0000
1541,2012-08-01,8,33,10,36,29,2012-08-01 00:00:00.0000,2012-08-01 00:00:00.0000
1542,2012-08-02,1,35,34,37,19,2012-08-02 00:00:00.0000,2012-08-02 00:00:00.0000
1543,2012-08-03,21,28,22,18,2,2012-08-03 00:00:00.0000,2012-08-03 00:00:00.0000
1544,2012-08-04,13,10,5,22,1,2012-08-04 00:00:00.0000,2012-08-04 00:00:00.0000
1545,2012-08-06,18,30,7,29,33,2012-08-06 00:00:00.0000,2012-08-06 00:00:00.0000
1546,2012-08-07,32,5,9,11,29,2012-08-07 00:00:00.0000,2012-08-07 00:00:00.0000
1547,2012-08-08,33,12,39,11,18,2012-08-08 00:00:00.0000,2012-08-08 00:00:00.0000
1548,2012-08-09,32,34,38,2,14,2012-08-09 00:00:00.0000,2012-08-09 00:00:00.0000
1549,2012-08-10,1,18,28,23,5,2012-08-10 00:00:00.0000,2012-08-10 00:00:00.0000
1550,2012-08-11,34,28,27,25,15,2012-08-11 00:00:00.0000,2012-08-11 00:00:00.0000
1551,2012-08-13,4,28,39,32,17,2012-08-13 00:00:00.0000,2012-08-13 00:00:00.0000
1552,2012-08-14,18,29,15,19,37,2012-08-14 00:00:00.0000,2012-08-14 00:00:00.0000
1553,2012-08-15,25,4,15,7,19,2012-08-15 00:00:00.0000,2012-08-15 00:00:00.0000
1554,2012-08-16,32,4,24,18,21,2012-08-16 00:00:00.0000,2012-08-16 00:00:00.0000
1555,2012-08-17,24,38,33,20,19,2012-08-17 00:00:00.0000,2012-08-17 00:00:00.0000
1556,2012-08-18,20,26,19,17,4,2012-08-18 00:00:00.0000,2012-08-18 00:00:00.0000
1557,2012-08-20,26,37,32,39,15,2012-08-20 00:00:00.0000,2012-08-20 00:00:00.0000
1558,2012-08-21,22,24,29,18,5,2012-08-21 00:00:00.0000,2012-08-21 00:00:00.0000
1559,2012-08-22,26,12,1,25,7,2012-08-22 00:00:00.0000,2012-08-22 00:00:00.0000
1560,2012-08-23,34,36,6,19,21,2012-08-23 00:00:00.0000,2012-08-23 00:00:00.0000
1561,2012-08-24,39,13,19,31,23,2012-08-24 00:00:00.0000,2012-08-24 00:00:00.0000
1562,2012-08-25,20,32,29,21,11,2012-08-25 00:00:00.0000,2012-08-25 00:00:00.0000
1563,2012-08-27,2,17,14,15,6,2012-08-27 00:00:00.0000,2012-08-27 00:00:00.0000
1564,2012-08-28,11,29,18,22,14,2012-08-28 00:00:00.0000,2012-08-28 00:00:00.0000
1565,2012-08-29,37,2,39,8,16,2012-08-29 00:00:00.0000,2012-08-29 00:00:00.0000
1566,2012-08-30,18,37,38,32,14,2012-08-30 00:00:00.0000,2012-08-30 00:00:00.0000
1567,2012-08-31,34,11,29,23,37,2012-08-31 00:00:00.0000,2012-08-31 00:00:00.0000
1568,2012-09-01,33,32,30,17,16,2012-09-01 00:00:00.0000,2012-09-01 00:00:00.0000
1569,2012-09-03,39,23,31,27,2,2012-09-03 00:00:00.0000,2012-09-03 00:00:00.0000
1570,2012-09-04,18,5,24,25,21,2012-09-04 00:00:00.0000,2012-09-04 00:00:00.0000
1571,2012-09-05,7,12,18,31,5,2012-09-05 00:00:00.0000,2012-09-05 00:00:00.0000
1572,2012-09-06,37,21,2,3,36,2012-09-06 00:00:00.0000,2012-09-06 00:00:00.0000
1573,2012-09-07,4,2,25,6,3,2012-09-07 00:00:00.0000,2012-09-07 00:00:00.0000
1574,2012-09-08,33,7,25,10,21,2012-09-08 00:00:00.0000,2012-09-08 00:00:00.0000
1575,2012-09-10,37,33,7,26,17,2012-09-10 00:00:00.0000,2012-09-10 00:00:00.0000
1576,2012-09-11,29,31,15,17,37,2012-09-11 00:00:00.0000,2012-09-11 00:00:00.0000
1577,2012-09-12,11,1,25,7,19,2012-09-12 00:00:00.0000,2012-09-12 00:00:00.0000
1578,2012-09-13,23,4,35,7,20,2012-09-13 00:00:00.0000,2012-09-13 00:00:00.0000
1579,2012-09-14,30,1,39,13,16,2012-09-14 00:00:00.0000,2012-09-14 00:00:00.0000
1580,2012-09-15,16,31,4,21,37,2012-09-15 00:00:00.0000,2012-09-15 00:00:00.0000
1581,2012-09-17,28,39,8,35,22,2012-09-17 00:00:00.0000,2012-09-17 00:00:00.0000
1582,2012-09-18,4,26,6,1,12,2012-09-18 00:00:00.0000,2012-09-18 00:00:00.0000
1583,2012-09-19,9,32,2,10,4,2012-09-19 00:00:00.0000,2012-09-19 00:00:00.0000
1584,2012-09-20,8,13,18,30,35,2012-09-20 00:00:00.0000,2012-09-20 00:00:00.0000
1585,2012-09-21,15,36,13,23,25,2012-09-21 00:00:00.0000,2012-09-21 00:00:00.0000
1586,2012-09-22,24,28,22,1,16,2012-09-22 00:00:00.0000,2012-09-22 00:00:00.0000
1587,2012-09-24,30,1,15,37,14,2012-09-24 00:00:00.0000,2012-09-24 00:00:00.0000
1588,2012-09-25,22,29,19,14,16,2012-09-25 00:00:00.0000,2012-09-25 00:00:00.0000
1589,2012-09-26,23,36,32,2,19,2012-09-26 00:00:00.0000,2012-09-26 00:00:00.0000
1590,2012-09-27,26,21,31,5,32,2012-09-27 00:00:00.0000,2012-09-27 00:00:00.0000
1591,2012-09-28,35,21,37,33,25,2012-09-28 00:00:00.0000,2012-09-28 00:00:00.0000
1592,2012-09-29,18,29,7,20,32,2012-09-29 00:00:00.0000,2012-09-29 00:00:00.0000
1593,2012-10-01,38,27,32,33,17,2012-10-01 00:00:00.0000,2012-10-01 00:00:00.0000
1594,2012-10-02,32,3,28,14,2,2012-10-02 00:00:00.0000,2012-10-02 00:00:00.0000
1595,2012-10-03,3,12,24,14,2,2012-10-03 00:00:00.0000,2012-10-03 00:00:00.0000
1596,2012-10-04,16,24,32,8,30,2012-10-04 00:00:00.0000,2012-10-04 00:00:00.0000
1597,2012-10-05,8,5,27,13,34,2012-10-05 00:00:00.0000,2012-10-05 00:00:00.0000
1598,2012-10-06,23,37,19,20,17,2012-10-06 00:00:00.0000,2012-10-06 00:00:00.0000
1599,2012-10-08,6,23,13,34,11,2012-10-08 00:00:00.0000,2012-10-08 00:00:00.0000
1600,2012-10-09,11,23,10,26,37,2012-10-09 00:00:00.0000,2012-10-09 00:00:00.0000
1601,2012-10-10,19,27,17,36,13,2012-10-10 00:00:00.0000,2012-10-10 00:00:00.0000
1602,2012-10-11,27,38,32,17,36,2012-10-11 00:00:00.0000,2012-10-11 00:00:00.0000
1603,2012-10-12,19,23,31,12,25,2012-10-12 00:00:00.0000,2012-10-12 00:00:00.0000
1604,2012-10-13,17,22,5,1,14,2012-10-13 00:00:00.0000,2012-10-13 00:00:00.0000
1605,2012-10-15,23,19,4,15,14,2012-10-15 00:00:00.0000,2012-10-15 00:00:00.0000
1606,2012-10-16,15,39,20,32,2,2012-10-16 00:00:00.0000,2012-10-16 00:00:00.0000
1607,2012-10-17,35,9,14,22,20,2012-10-17 00:00:00.0000,2012-10-17 00:00:00.0000
1608,2012-10-18,28,36,17,2,31,2012-10-18 00:00:00.0000,2012-10-18 00:00:00.0000
1609,2012-10-19,2,25,32,27,8,2012-10-19 00:00:00.0000,2012-10-19 00:00:00.0000
1610,2012-10-20,16,21,23,35,36,2012-10-20 00:00:00.0000,2012-10-20 00:00:00.0000
1611,2012-10-22,17,35,27,26,25,2012-10-22 00:00:00.0000,2012-10-22 00:00:00.0000
1612,2012-10-23,15,21,9,7,30,2012-10-23 00:00:00.0000,2012-10-23 00:00:00.0000
1613,2012-10-24,5,27,18,32,12,2012-10-24 00:00:00.0000,2012-10-24 00:00:00.0000
1614,2012-10-25,10,3,14,38,1,2012-10-25 00:00:00.0000,2012-10-25 00:00:00.0000
1615,2012-10-26,14,1,6,15,34,2012-10-26 00:00:00.0000,2012-10-26 00:00:00.0000
1616,2012-10-27,32,19,23,18,14,2012-10-27 00:00:00.0000,2012-10-27 00:00:00.0000
1617,2012-10-29,20,15,18,10,22,2012-10-29 00:00:00.0000,2012-10-29 00:00:00.0000
1618,2012-10-30,30,32,20,35,13,2012-10-30 00:00:00.0000,2012-10-30 00:00:00.0000
1619,2012-10-31,11,34,26,28,35,2012-10-31 00:00:00.0000,2012-10-31 00:00:00.0000
1620,2012-11-01,16,32,30,22,34,2012-11-01 00:00:00.0000,2012-11-01 00:00:00.0000
1621,2012-11-02,15,31,17,4,30,2012-11-02 00:00:00.0000,2012-11-02 00:00:00.0000
1622,2012-11-03,11,6,22,16,4,2012-11-03 00:00:00.0000,2012-11-03 00:00:00.0000
1623,2012-11-05,23,7,5,39,29,2012-11-05 00:00:00.0000,2012-11-05 00:00:00.0000
1624,2012-11-06,28,7,24,35,16,2012-11-06 00:00:00.0000,2012-11-06 00:00:00.0000
1625,2012-11-07,28,14,32,4,5,2012-11-07 00:00:00.0000,2012-11-07 00:00:00.0000
1626,2012-11-08,22,32,5,4,1,2012-11-08 00:00:00.0000,2012-11-08 00:00:00.0000
1627,2012-11-09,31,17,33,8,7,2012-11-09 00:00:00.0000,2012-11-09 00:00:00.0000
1628,2012-11-10,2,6,28,33,17,2012-11-10 00:00:00.0000,2012-11-10 00:00:00.0000
1629,2012-11-12,13,26,1,38,17,2012-11-12 00:00:00.0000,2012-11-12 00:00:00.0000
1630,2012-11-13,22,1,25,10,29,2012-11-13 00:00:00.0000,2012-11-13 00:00:00.0000
1631,2012-11-14,14,36,15,23,3,2012-11-14 00:00:00.0000,2012-11-14 00:00:00.0000
1632,2012-11-15,37,31,35,34,9,2012-11-15 00:00:00.0000,2012-11-15 00:00:00.0000
1633,2012-11-16,22,31,12,21,4,2012-11-16 00:00:00.0000,2012-11-16 00:00:00.0000
1634,2012-11-17,9,4,27,36,15,2012-11-17 00:00:00.0000,2012-11-17 00:00:00.0000
1635,2012-11-19,6,3,22,1,30,2012-11-19 00:00:00.0000,2012-11-19 00:00:00.0000
1636,2012-11-20,6,36,24,18,11,2012-11-20 00:00:00.0000,2012-11-20 00:00:00.0000
1637,2012-11-21,12,17,39,25,32,2012-11-21 00:00:00.0000,2012-11-21 00:00:00.0000
1638,2012-11-22,7,22,39,1,8,2012-11-22 00:00:00.0000,2012-11-22 00:00:00.0000
1639,2012-11-23,12,31,22,28,16,2012-11-23 00:00:00.0000,2012-11-23 00:00:00.0000
1640,2012-11-24,11,3,26,13,9,2012-11-24 00:00:00.0000,2012-11-24 00:00:00.0000
1641,2012-11-26,26,35,8,5,17,2012-11-26 00:00:00.0000,2012-11-26 00:00:00.0000
1642,2012-11-27,12,27,22,26,18,2012-11-27 00:00:00.0000,2012-11-27 00:00:00.0000
1643,2012-11-28,26,36,9,8,38,2012-11-28 00:00:00.0000,2012-11-28 00:00:00.0000
1644,2012-11-29,38,16,31,30,6,2012-11-29 00:00:00.0000,2012-11-29 00:00:00.0000
1645,2012-11-30,11,28,37,27,6,2012-11-30 00:00:00.0000,2012-11-30 00:00:00.0000
1646,2012-12-01,22,38,2,33,13,2012-12-01 00:00:00.0000,2012-12-01 00:00:00.0000
1647,2012-12-03,26,3,27,37,34,2012-12-03 00:00:00.0000,2012-12-03 00:00:00.0000
1648,2012-12-04,16,23,19,39,5,2012-12-04 00:00:00.0000,2012-12-04 00:00:00.0000
1649,2012-12-05,1,12,5,19,2,2012-12-05 00:00:00.0000,2012-12-05 00:00:00.0000
1650,2012-12-06,33,12,17,26,37,2012-12-06 00:00:00.0000,2012-12-06 00:00:00.0000
1651,2012-12-07,18,13,30,8,31,2012-12-07 00:00:00.0000,2012-12-07 00:00:00.0000
1652,2012-12-08,35,31,13,6,18,2012-12-08 00:00:00.0000,2012-12-08 00:00:00.0000
1653,2012-12-10,34,37,35,26,20,2012-12-10 00:00:00.0000,2012-12-10 00:00:00.0000
1654,2012-12-11,23,13,29,14,2,2012-12-11 00:00:00.0000,2012-12-11 00:00:00.0000
1655,2012-12-12,18,34,24,16,2,2012-12-12 00:00:00.0000,2012-12-12 00:00:00.0000
1656,2012-12-13,24,19,32,13,2,2012-12-13 00:00:00.0000,2012-12-13 00:00:00.0000
1657,2012-12-14,1,35,36,15,10,2012-12-14 00:00:00.0000,2012-12-14 00:00:00.0000
1658,2012-12-15,11,22,27,24,31,2012-12-15 00:00:00.0000,2012-12-15 00:00:00.0000
1659,2012-12-17,25,4,36,31,3,2012-12-17 00:00:00.0000,2012-12-17 00:00:00.0000
1660,2012-12-18,35,1,2,8,28,2012-12-18 00:00:00.0000,2012-12-18 00:00:00.0000
1661,2012-12-19,37,29,22,18,13,2012-12-19 00:00:00.0000,2012-12-19 00:00:00.0000
1662,2012-12-20,27,4,12,17,38,2012-12-20 00:00:00.0000,2012-12-20 00:00:00.0000
1663,2012-12-21,32,37,8,18,34,2012-12-21 00:00:00.0000,2012-12-21 00:00:00.0000
1664,2012-12-22,3,29,12,31,5,2012-12-22 00:00:00.0000,2012-12-22 00:00:00.0000
1665,2012-12-24,31,9,15,20,35,2012-12-24 00:00:00.0000,2012-12-24 00:00:00.0000
1666,2012-12-25,19,20,32,13,30,2012-12-25 00:00:00.0000,2012-12-25 00:00:00.0000
1667,2012-12-26,31,22,27,24,8,2012-12-26 00:00:00.0000,2012-12-26 00:00:00.0000
1668,2012-12-27,30,25,17,24,3,2012-12-27 00:00:00.0000,2012-12-27 00:00:00.0000
1669,2012-12-28,30,17,38,28,26,2012-12-28 00:00:00.0000,2012-12-28 00:00:00.0000
1670,2012-12-29,36,28,20,8,18,2012-12-29 00:00:00.0000,2012-12-29 00:00:00.0000
1671,2012-12-31,5,2,31,15,16,2012-12-31 00:00:00.0000,2012-12-31 00:00:00.0000
1672,2013-01-01,33,1,22,16,26,2013-01-01 00:00:00.0000,2013-01-01 00:00:00.0000
1673,2013-01-02,16,35,29,5,1,2013-01-02 00:00:00.0000,2013-01-02 00:00:00.0000
1674,2013-01-03,6,13,20,29,27,2013-01-03 00:00:00.0000,2013-01-03 00:00:00.0000
1675,2013-01-04,25,14,17,33,16,2013-01-04 00:00:00.0000,2013-01-04 00:00:00.0000
1676,2013-01-05,26,2,21,34,7,2013-01-05 00:00:00.0000,2013-01-05 00:00:00.0000
1677,2013-01-07,36,21,39,31,11,2013-01-07 00:00:00.0000,2013-01-07 00:00:00.0000
1678,2013-01-08,1,20,3,31,22,2013-01-08 00:00:00.0000,2013-01-08 00:00:00.0000
1679,2013-01-09,31,17,22,18,33,2013-01-09 00:00:00.0000,2013-01-09 00:00:00.0000
1680,2013-01-10,21,35,6,3,27,2013-01-10 00:00:00.0000,2013-01-10 00:00:00.0000
1681,2013-01-11,35,24,31,39,18,2013-01-11 00:00:00.0000,2013-01-11 00:00:00.0000
1682,2013-01-12,25,16,10,32,2,2013-01-12 00:00:00.0000,2013-01-12 00:00:00.0000
1683,2013-01-14,4,39,5,10,6,2013-01-14 00:00:00.0000,2013-01-14 00:00:00.0000
1684,2013-01-15,5,12,13,16,24,2013-01-15 00:00:00.0000,2013-01-15 00:00:00.0000
1685,2013-01-16,6,29,17,16,1,2013-01-16 00:00:00.0000,2013-01-16 00:00:00.0000
1686,2013-01-17,33,38,10,13,21,2013-01-17 00:00:00.0000,2013-01-17 00:00:00.0000
1687,2013-01-18,29,34,19,3,37,2013-01-18 00:00:00.0000,2013-01-18 00:00:00.0000
1688,2013-01-19,3,38,26,33,19,2013-01-19 00:00:00.0000,2013-01-19 00:00:00.0000
1689,2013-01-21,21,8,14,17,29,2013-01-21 00:00:00.0000,2013-01-21 00:00:00.0000
1690,2013-01-22,39,17,25,20,32,2013-01-22 00:00:00.0000,2013-01-22 00:00:00.0000
1691,2013-01-23,18,24,10,34,5,2013-01-23 00:00:00.0000,2013-01-23 00:00:00.0000
1692,2013-01-24,39,27,11,18,35,2013-01-24 00:00:00.0000,2013-01-24 00:00:00.0000
1693,2013-01-25,32,16,25,37,15,2013-01-25 00:00:00.0000,2013-01-25 00:00:00.0000
1694,2013-01-26,25,16,31,30,4,2013-01-26 00:00:00.0000,2013-01-26 00:00:00.0000
1695,2013-01-28,22,6,9,4,33,2013-01-28 00:00:00.0000,2013-01-28 00:00:00.0000
1696,2013-01-29,6,28,13,34,26,2013-01-29 00:00:00.0000,2013-01-29 00:00:00.0000
1697,2013-01-30,9,39,38,28,6,2013-01-30 00:00:00.0000,2013-01-30 00:00:00.0000
1698,2013-01-31,6,2,10,26,22,2013-01-31 00:00:00.0000,2013-01-31 00:00:00.0000
1699,2013-02-01,14,39,10,31,23,2013-02-01 00:00:00.0000,2013-02-01 00:00:00.0000
1700,2013-02-02,27,6,5,11,20,2013-02-02 00:00:00.0000,2013-02-02 00:00:00.0000
1701,2013-02-04,2,33,34,37,30,2013-02-04 00:00:00.0000,2013-02-04 00:00:00.0000
1702,2013-02-05,33,21,38,17,36,2013-02-05 00:00:00.0000,2013-02-05 00:00:00.0000
1703,2013-02-06,34,13,14,19,21,2013-02-06 00:00:00.0000,2013-02-06 00:00:00.0000
1704,2013-02-07,34,21,10,31,9,2013-02-07 00:00:00.0000,2013-02-07 00:00:00.0000
1705,2013-02-08,9,12,36,8,7,2013-02-08 00:00:00.0000,2013-02-08 00:00:00.0000
1706,2013-02-09,20,25,37,17,1,2013-02-09 00:00:00.0000,2013-02-09 00:00:00.0000
1707,2013-02-11,39,8,9,34,38,2013-02-11 00:00:00.0000,2013-02-11 00:00:00.0000
1708,2013-02-12,4,22,11,6,35,2013-02-12 00:00:00.0000,2013-02-12 00:00:00.0000
1709,2013-02-13,28,27,11,1,33,2013-02-13 00:00:00.0000,2013-02-13 00:00:00.0000
1710,2013-02-14,19,12,35,16,28,2013-02-14 00:00:00.0000,2013-02-14 00:00:00.0000
1711,2013-02-15,18,36,34,19,10,2013-02-15 00:00:00.0000,2013-02-15 00:00:00.0000
1712,2013-02-16,39,15,34,4,25,2013-02-16 00:00:00.0000,2013-02-16 00:00:00.0000
1713,2013-02-18,15,20,25,7,11,2013-02-18 00:00:00.0000,2013-02-18 00:00:00.0000
1714,2013-02-19,19,39,20,26,4,2013-02-19 00:00:00.0000,2013-02-19 00:00:00.0000
1715,2013-02-20,4,10,20,3,24,2013-02-20 00:00:00.0000,2013-02-20 00:00:00.0000
1716,2013-02-21,6,30,39,15,16,2013-02-21 00:00:00.0000,2013-02-21 00:00:00.0000
1717,2013-02-22,23,27,2,38,24,2013-02-22 00:00:00.0000,2013-02-22 00:00:00.0000
1718,2013-02-23,30,26,4,37,21,2013-02-23 00:00:00.0000,2013-02-23 00:00:00.0000
1719,2013-02-25,4,27,8,7,5,2013-02-25 00:00:00.0000,2013-02-25 00:00:00.0000
1720,2013-02-26,18,36,29,38,26,2013-02-26 00:00:00.0000,2013-02-26 00:00:00.0000
1721,2013-02-27,8,1,37,30,16,2013-02-27 00:00:00.0000,2013-02-27 00:00:00.0000
1722,2013-02-28,17,29,27,11,35,2013-02-28 00:00:00.0000,2013-02-28 00:00:00.0000
1723,2013-03-01,17,9,19,1,3,2013-03-01 00:00:00.0000,2013-03-01 00:00:00.0000
1724,2013-03-02,9,15,8,30,4,2013-03-02 00:00:00.0000,2013-03-02 00:00:00.0000
